ID,Назва,Бренд,Місто,Область,Адреса,Координати,Послуги,График,Мийка,Кафе,Магазин,Типи_палива,Електрозарядка
813,"WOG #814","WOG","Вінниця","Вінницька","вул. Центральна, 104, Вінниця","49.086469, 29.471675","кафе, магазин, шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
59,"UPG #060","UPG","Бориспіль","Київська","вул. Франка, 136, Бориспіль","50.549227, 29.632108","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
295,"WOG #296","WOG","Балаклія","Харківська","пр. Миру, 11, Балаклія","49.010846, 35.906420","мийка, кафе","05:00-21:00",Так,Так,Так,"А-95, ДП",Ні
873,"OKKO #874","OKKO","Комсомольськ","Полтавська","вул. Франка, 186, Комсомольськ","49.500142, 22.556821","мийка, магазин","24/7",Так,Ні,Так,"А-95, А-92, А-98",Ні
1245,"УКРНАФТА #1246","УКРНАФТА","Чортків","Тернопільська","пр. Миру, 189, Чортків","50.323898, 29.056097","","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
744,"WOG #745","WOG","Маріуполь","Донецька","вул. Шевченка, 87, Маріуполь","47.262414, 38.267088","мийка, магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
216,"UPG #217","UPG","Лозова","Харківська","вул. Шевченка, 62, Лозова","49.559604, 35.642983","мийка, кафе, шиномонтаж","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
636,"Shell #637","Shell","Василівка","Запорізька","вул. Шевченка, 115, Василівка","46.969374, 36.675983","мийка, кафе, шиномонтаж","05:00-21:00",Так,Ні,Так,"А-95, ДП",Ні
55,"Shell #056","Shell","Васильків","Київська","пр. Миру, 79, Васильків","50.169892, 29.653841","кафе, магазин","06:00-22:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
695,"БРСМ #696","БРСМ","Мелітополь","Запорізька","вул. Франка, 197, Мелітополь","47.724393, 36.074516","кафе, магазин","05:00-21:00",Так,Так,Так,"А-95, А-92, ДП",Ні
889,"OKKO #890","OKKO","Лубни","Полтавська","пр. Миру, 184, Лубни","50.673720, 25.639827","мийка, кафе, магазин","06:00-22:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
894,"Shell #895","Shell","Кременчук","Полтавська","вул. Шевченка, 90, Кременчук","50.468174, 37.746004","","24/7",Ні,Ні,Ні,"А-95, ДП",Ні
972,"OKKO #973","OKKO","Золотоноша","Черкаська","вул. Центральна, 83, Золотоноша","48.161424, 31.739579","мийка","24/7",Ні,Ні,Ні,"А-95, А-92, ДП",Ні
1221,"УКРНАФТА #1222","УКРНАФТА","Івано-Франківськ","Івано-Франківська","вул. Центральна, 99, Івано-Франківськ","48.206411, 25.382344","мийка, кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1179,"Shell #1180","Shell","Калуш","Івано-Франківська","пр. Незалежності, 14, Калуш","49.096939, 26.092790","мийка, магазин","24/7",Так,Ні,Так,"А-95, ДП, А-98",Ні
563,"БРСМ #564","БРСМ","Трускавець","Львівська","вул. Центральна, 145, Трускавець","49.972207, 23.479556","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Так
475,"UPG #476","UPG","Нікополь","Дніпропетровська","вул. Шевченка, 119, Нікополь","48.708438, 34.059197","кафе, магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92",Ні
677,"АВІАС #678","АВІАС","Мелітополь","Запорізька","пр. Незалежності, 161, Мелітополь","47.298828, 36.020782","мийка, кафе, магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1067,"БРСМ #1068","БРСМ","Коростень","Житомирська","пр. Незалежності, 29, Коростень","49.184623, 37.234496","кафе","06:00-22:00",Так,Так,Ні,"А-95, ДП",Ні
526,"OKKO #527","OKKO","Червоноград","Львівська","вул. Шевченка, 181, Червоноград","50.188150, 22.771587","мийка","07:00-23:00",Так,Ні,Так,"А-95",Ні
74,"Shell #075","Shell","Бровари","Київська","пр. Миру, 172, Бровари","50.548474, 30.347229","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, ДП",Ні
22,"УКРНАФТА #023","УКРНАФТА","Бориспіль","Київська","вул. Центральна, 152, Бориспіль","50.165659, 30.532512","кафе, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП, Газ",Ні
1119,"УКРНАФТА #1120","УКРНАФТА","Кам'янець-Подільський","Хмельницька","вул. Шевченка, 95, Кам'янець-Подільський","50.725485, 26.893272","мийка, кафе, магазин, шиномонтаж","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
1054,"OKKO #1055","OKKO","Малин","Житомирська","пр. Незалежності, 171, Малин","48.170516, 34.547911","шиномонтаж","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
1011,"УКРНАФТА #1012","УКРНАФТА","Конотоп","Сумська","вул. Шевченка, 153, Конотоп","49.208873, 23.168876","магазин","07:00-23:00",Так,Так,Ні,"А-95, А-92, ДП, А-98",Ні
372,"УКРНАФТА #373","УКРНАФТА","Ізмаїл","Одеська","пр. Незалежності, 7, Ізмаїл","45.642332, 28.718554","кафе, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
1012,"OKKO #1013","OKKO","Ромни","Сумська","вул. Шевченка, 64, Ромни","49.583459, 23.028638","магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
108,"OKKO #109","OKKO","Васильків","Київська","вул. Франка, 10, Васильків","50.549275, 30.622639","мийка, кафе","07:00-23:00",Так,Так,Так,"А-95, ДП",Так
1312,"SOCAR #1313","SOCAR","Миколаїв","Миколаївська","вул. Франка, 92, Миколаїв","48.485337, 36.926823","мийка, шиномонтаж","05:00-21:00",Так,Ні,Так,"А-95, ДП",Так
1292,"ANP #1293","ANP","Ківерці","Волинська","вул. Шевченка, 33, Ківерці","49.818072, 37.196944","кафе","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
643,"OKKO #644","OKKO","Бердянськ","Запорізька","вул. Шевченка, 79, Бердянськ","47.694356, 34.826472","кафе, магазин","05:00-21:00",Так,Ні,Так,"А-95, ДП",Ні
988,"WOG #989","WOG","Ромни","Сумська","пр. Незалежності, 53, Ромни","48.341447, 30.287492","мийка, магазин","07:00-23:00",Так,Так,Ні,"А-95, А-92, ДП",Ні
731,"OKKO #732","OKKO","Покровськ","Донецька","вул. Франка, 101, Покровськ","47.890017, 38.629265","","24/7",Ні,Так,Так,"А-95, ДП",Ні
993,"УКРНАФТА #994","УКРНАФТА","Конотоп","Сумська","пр. Миру, 182, Конотоп","49.328071, 27.376552","мийка, кафе, магазин","24/7",Так,Ні,Ні,"А-95, ДП",Ні
1285,"WOG #1286","WOG","Луцьк","Волинська","вул. Франка, 186, Луцьк","50.319999, 34.545641","кафе, магазин","07:00-23:00",Ні,Так,Так,"А-95, ДП",Ні
878,"Shell #879","Shell","Гадяч","Полтавська","вул. Шевченка, 21, Гадяч","50.364399, 22.303967","кафе, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98, Газ",Так
196,"OKKO #197","OKKO","Первомайський","Харківська","пр. Миру, 61, Первомайський","49.897633, 37.761433","мийка","24/7",Так,Ні,Так,"А-95, А-92",Ні
887,"OKKO #888","OKKO","Миргород","Полтавська","пр. Незалежності, 93, Миргород","48.469282, 37.159259","кафе, магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
533,"OKKO #534","OKKO","Львів","Львівська","вул. Центральна, 177, Львів","49.476996, 24.368841","","24/7",Так,Так,Ні,"А-95, А-92, ДП",Так
1291,"Shell #1292","Shell","Ківерці","Волинська","вул. Шевченка, 92, Ківерці","48.143238, 38.723027","мийка, кафе, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП",Так
755,"УКРНАФТА #756","УКРНАФТА","Слов'янськ","Донецька","вул. Франка, 160, Слов'янськ","48.596281, 38.370235","магазин","24/7",Ні,Так,Так,"А-95, ДП",Ні
941,"OKKO #942","OKKO","Канів","Черкаська","пр. Незалежності, 64, Канів","49.998788, 28.531388","мийка, кафе, магазин","07:00-23:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
1409,"OKKO #1410","OKKO","Херсон","Херсонська","пр. Миру, 34, Херсон","50.873672, 30.998748","мийка","24/7",Ні,Ні,Ні,"А-95, А-92, ДП, А-98",Ні
732,"OKKO #733","OKKO","Костянтинівка","Донецька","пр. Незалежності, 94, Костянтинівка","47.835812, 38.490203","мийка, магазин, шиномонтаж","07:00-23:00",Так,Ні,Ні,"А-95, ДП",Ні
1155,"WOG #1156","WOG","Здолбунів","Рівненська","вул. Центральна, 71, Здолбунів","48.258881, 36.586122","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1212,"OKKO #1213","OKKO","Коломия","Івано-Франківська","вул. Шевченка, 114, Коломия","50.153791, 38.041985","мийка, кафе, магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
195,"БРСМ #196","БРСМ","Куп'янськ","Харківська","вул. Шевченка, 175, Куп'янськ","49.311070, 37.115916","мийка, кафе","24/7",Так,Ні,Так,"А-95, ДП",Ні
809,"WOG #810","WOG","Гайсин","Вінницька","вул. Шевченка, 97, Гайсин","49.380860, 28.589113","магазин","05:00-21:00",Ні,Так,Так,"А-95, ДП",Ні
1111,"БРСМ #1112","БРСМ","Хмельницький","Хмельницька","вул. Шевченка, 198, Хмельницький","50.822602, 36.162539","","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
442,"Shell #443","Shell","Новомосковськ","Дніпропетровська","вул. Центральна, 23, Новомосковськ","48.865249, 35.523646","мийка","07:00-23:00",Ні,Ні,Так,"А-95, ДП, А-98",Ні
1261,"АВІАС #1262","АВІАС","Тернопіль","Тернопільська","вул. Шевченка, 59, Тернопіль","50.597638, 31.745300","мийка, магазин","24/7",Так,Так,Ні,"А-95, ДП, А-98",Ні
341,"WOG #342","WOG","Білгород-Дністровський","Одеська","вул. Франка, 196, Білгород-Дністровський","46.604763, 29.208117","мийка, кафе, магазин, шиномонтаж","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
311,"WOG #312","WOG","Ізмаїл","Одеська","вул. Центральна, 59, Ізмаїл","46.144812, 30.936498","кафе, магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
1278,"OKKO #1279","OKKO","Ківерці","Волинська","пр. Миру, 6, Ківерці","50.229525, 34.483921","магазин","06:00-22:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
174,"УКРНАФТА #175","УКРНАФТА","Васильків","Київська","вул. Шевченка, 124, Васильків","50.484263, 30.288456","мийка, кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Так
